rod_x,rod_y,ow_x,ow_y,arrow_x,arrow_y
452.3549838966155,148.07336127000994,475.3223793026404,59.64784349077264,454.1352632127802,136.71362596904586
452.26238547580823,148.03452967418755,475.3283533943054,59.66277871993508,454.1352632127802,136.71362596904586
452.33108752995554,148.07037422417744,475.29848293598053,59.67472690326507,454.1352632127802,136.71362596904586
452.3131652549606,148.04349081168505,475.35523680679785,59.64186939910766,454.1352632127802,136.71362596904586
452.30719116329567,148.07634831584244,475.28653475265054,59.644856444940146,454.1352632127802,136.71362596904586
452.2713466133057,148.04946490335,475.3343274859704,59.65979167410259,454.1352632127802,136.71362596904586
452.3848543549404,148.0972576366699,475.29250884431553,59.6329082616102,454.1352632127802,136.71362596904586
452.30420411746314,148.05543899501498,475.3223793026404,59.713558499087455,454.1352632127802,136.71362596904586
452.351996850783,148.07634831584244,475.31043111931046,59.54329688663544,454.1352632127802,136.71362596904586
452.2803077508033,148.05543899501498,475.29848293598053,59.61498598661523,454.1352632127802,136.71362596904586
452.32810048412307,148.06440013251247,475.295495890148,59.67771394909756,454.1352632127802,136.71362596904586
452.30420411746314,148.06738717834497,475.3343274859704,59.62693416994519,454.1352632127802,136.71362596904586
452.31615230079314,148.0853094533399,475.3283533943054,59.67173985743258,454.1352632127802,136.71362596904586
452.33108752995554,148.04647785751752,475.31640521097546,59.64186939910766,454.1352632127802,136.71362596904586
452.3549838966155,148.07933536167494,475.31043111931046,59.63888235327517,454.1352632127802,136.71362596904586
452.2773207049707,148.0524519491825,475.36121089846284,59.67771394909756,454.1352632127802,136.71362596904586
452.351996850783,148.0853094533399,475.295495890148,59.65381758243761,454.1352632127802,136.71362596904586
452.26238547580823,148.06738717834497,475.29250884431553,59.620960078280206,454.1352632127802,136.71362596904586
452.30420411746314,148.0882964991724,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
452.33108752995554,148.06440013251247,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
452.3609579882805,148.07634831584244,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6780105825047,148.13813296925085,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1352632127802,136.71362596904586
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.18540585505656,136.49991837236948
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
451.6858856301375,148.07933536167494,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.65358692030634,148.25268856656356,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.6268050673722,148.37505289909154,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.65358692030634,148.25268856656356,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.64771438819963,148.3989492657515,475.35523680679785,59.68368804076253,454.1083798002878,136.41790843162926
452.65358692030634,148.25268856656356,475.37064159956515,59.531871735030755,454.1083798002878,136.41790843162926
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.5999216548798,148.31829902827423,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.42283255176847,148.13813296925085,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.28329479663574,148.0584260408475,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.41790843162926
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,453.96155813389254,136.49991837236948
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.64771438819963,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.5999216548798,148.36609176159408,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.60888279237724,148.37206585325907,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.3462756693003,59.623947124112696,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.37064159956515,59.531871735030755,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.6297921132047,148.38401403658904,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.5999216548798,148.38700108242153,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1143538919528,136.42686956912672
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.0734821438269,136.49991837236948
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6268050673722,148.401936311584,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6058957465448,148.395962219919,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6238180215397,148.3571306240966,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.65358692030634,148.25268856656356,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.307444073478,59.61199894078274,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.37064159956515,59.531871735030755,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6596625715296,148.34518244076665,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.42283255176847,148.13813296925085,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.30420411746314,148.13310218665978,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.1024057086229,136.41193433996426
452.6268050673722,148.42284563241142,475.30445702764547,59.67173985743258,454.18540585505656,136.24574765543693
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.59394756321484,148.389988128254,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.5521289215599,148.395962219919,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.65358692030634,148.25268856656356,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.30445702764547,59.67173985743258,454.09941866279036,136.11024271088266
452.6238180215397,148.35115653243162,475.37064159956515,59.531871735030755,454.09941866279036,136.11024271088266
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6238180215397,148.3571306240966,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6238180215397,148.3571306240966,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.42283255176847,148.13813296925085,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.2683595674732,148.10621877416736,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.09941866279036,136.11024271088266
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.18540585505656,136.24574765543693
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.6029087007123,148.38700108242153,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.56706415072233,148.32128607410672,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.63277915903717,148.36609176159408,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.65358692030634,148.25268856656356,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.6058957465448,148.3631047157616,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
452.6058957465448,148.3631047157616,475.3462756693003,59.623947124112696,454.1083798002878,136.11621680254763
